id,facility_id,drug_id,batch_id,quantity_on_hand,quantity_reserved,quantity_damaged
b26cc6e7-0973-4611-9f65-a85e579c1835,c7a9dd13-87f4-463c-b2b9-621c5b778c49,480a6eaf-3d2f-41b3-9f9e-bc78c5014bdf,975ac140-5238-4a85-b880-dfea88950fe3,996,0,0
faef3a7b-6f68-4c4b-aff1-fa62d5c6abda,4412a3ea-7898-42e2-8fb3-7afd57d7d349,480a6eaf-3d2f-41b3-9f9e-bc78c5014bdf,baaa2409-8589-45f3-b2bf-b75174f99879,1152,0,0
a3da152e-1b13-440a-9050-89395a2c9ca6,dfa22e57-5b54-457b-80ec-8692ae3d76fb,480a6eaf-3d2f-41b3-9f9e-bc78c5014bdf,356f56eb-b3ab-4577-b0f9-c723e81b973d,477,0,0
15e135fb-750f-4fe8-9bcd-5f1224da9c07,4bd7ab0d-7a82-4e3f-a689-9d5bb57f24af,480a6eaf-3d2f-41b3-9f9e-bc78c5014bdf,860e7bd8-162c-4a01-aae3-780982d2751e,2616,0,0
7c0d5753-a00a-4d1f-b9f8-c6eb61e9cb41,8424e662-7291-4919-8616-aacf78358fd3,480a6eaf-3d2f-41b3-9f9e-bc78c5014bdf,923cc8d0-12f5-4241-90d7-4907c18cdda7,2057,0,0
360d2103-d055-42d1-a3de-62c5af98bc84,c7a9dd13-87f4-463c-b2b9-621c5b778c49,480a6eaf-3d2f-41b3-9f9e-bc78c5014bdf,161a623d-a637-44a4-aa82-4b9d61c56576,3406,0,0
ab4ba298-a7b5-4399-acab-969627590789,deebacc1-8096-49c3-adbd-e050753ed64d,480a6eaf-3d2f-41b3-9f9e-bc78c5014bdf,28d2665d-976a-4914-b80d-7ebf14047512,1281,0,0
25ba7ea7-7122-48a9-8c25-e0d8273460eb,daceb465-bb39-4f15-8e6d-00a26b0b331e,480a6eaf-3d2f-41b3-9f9e-bc78c5014bdf,5bf9d424-5c5a-4dc5-8a3d-0696793a9797,2095,0,0
2c2403fc-56a6-432c-8c68-81e0782729b4,6c62826c-5647-4a14-bc5c-84f2cdfde6ae,480a6eaf-3d2f-41b3-9f9e-bc78c5014bdf,36037cec-f4cd-492d-bc5b-12b2f22ae92b,852,0,0
977ce277-0d09-4eba-a1e4-260d3eeb5183,f4957732-1c15-480e-a95c-168c44e645f3,480a6eaf-3d2f-41b3-9f9e-bc78c5014bdf,3ed67e2e-1513-4b12-8e2f-b0b1a906e2c6,1607,0,0
4d8d2b07-eae5-4d5d-8ec2-5c3315ee4d11,deebacc1-8096-49c3-adbd-e050753ed64d,94919613-9376-4475-98a4-f1b9f4d9830a,1e3fa37d-af29-4a3e-a8df-ed0e53f7529a,1928,0,0
1e88d302-d3f4-4a41-ae0e-5fa918112a50,b007baa1-37d0-435d-88a2-b603e821f4e1,94919613-9376-4475-98a4-f1b9f4d9830a,08c0f7a6-581d-4ef0-9e86-2531111b8d28,2877,0,0
143ef525-399d-4037-adc5-bf3564ce719c,1dd19dd7-312d-48db-9235-3d33d6952c2e,94919613-9376-4475-98a4-f1b9f4d9830a,8efec3ba-06cd-4bfc-90ba-e06ad30271c4,821,0,0
71e5bbaf-fe72-403d-a144-d8b8ee986d1e,5e3c8af4-67c2-4470-912a-ecb7bb53f406,94919613-9376-4475-98a4-f1b9f4d9830a,d3101f41-88e6-4c2c-b8b5-08b984a4b43a,557,0,0
c4aa070c-6aeb-4545-aab7-d48e7fe0e496,deebacc1-8096-49c3-adbd-e050753ed64d,94919613-9376-4475-98a4-f1b9f4d9830a,7f71ef14-5c5f-482e-9f95-bde78a388555,2011,0,0
dd94f536-ffec-4d92-963a-7390f2416c09,5be0da05-9400-4be2-a7c4-424f68c6dee4,94919613-9376-4475-98a4-f1b9f4d9830a,02ca01d7-7ed8-47f5-8250-9265abecce95,1752,0,0
7143605e-50a2-4f94-90df-e67ff91e6925,4ae98cc1-cb3c-4e5f-b6cd-1f83ea5d4c77,94919613-9376-4475-98a4-f1b9f4d9830a,3b957230-f677-4b1d-8a04-ce6d73609bfd,3354,0,0
25b0e5ee-262a-413f-9ed5-98f1454d45e8,4efa322e-b7da-46a3-8997-0c5785d3443a,94919613-9376-4475-98a4-f1b9f4d9830a,631e12fa-c65c-4515-b508-2bfee3b407f7,225,0,0
7ff21a29-587f-4a3d-bced-057cd5cca7f7,38f50c5b-9a42-4af1-b031-32babb5c47b5,94919613-9376-4475-98a4-f1b9f4d9830a,b43e4b3f-ff94-43ed-9898-0a3dc0ad5294,2443,0,0
5385152e-de52-4529-91a5-079da2c74f3e,24fe0dbe-455f-431e-9ccb-31c13ea1ee3e,94919613-9376-4475-98a4-f1b9f4d9830a,6120934c-25da-4a03-a83f-01d617977b2c,1219,0,0
b75202b8-ac09-4607-987a-5af8fd15e64b,a4b70abc-ae12-45f7-8dc3-49390eeb354e,b63d347c-6b83-4d04-bd6c-c7121f882ad8,f63f6e67-6d40-42f4-8b37-b6ac1b29724d,983,0,0
b26240e3-3bed-4917-89f2-84ba57716c42,d9232cfb-c4f1-4e59-8121-2970b4908912,b63d347c-6b83-4d04-bd6c-c7121f882ad8,e724fd55-f95e-43ea-89e6-d77214dd8b82,547,0,0
68448948-ba35-4d29-869d-e155d3405676,9661edfb-44f7-44b7-8277-f3cf478fe4ff,b63d347c-6b83-4d04-bd6c-c7121f882ad8,c05df190-d6f5-4ca8-bba1-bc593cec06f8,1560,0,0
87f56723-fbb6-468a-a0c1-588a4d774545,8c9dd271-7fe2-4838-95b7-ecf6fb2d9d2c,b63d347c-6b83-4d04-bd6c-c7121f882ad8,d4a110f1-b907-43f3-8a8d-50f0148c3749,1814,0,0
b5b9232e-6029-4a2b-ab5b-12d604219f11,4412a3ea-7898-42e2-8fb3-7afd57d7d349,b63d347c-6b83-4d04-bd6c-c7121f882ad8,35f429d6-c3b6-46fa-a12f-000f07c24845,397,0,0
d7a92990-a8a6-4175-9ff2-78b88c47a177,4efa322e-b7da-46a3-8997-0c5785d3443a,b63d347c-6b83-4d04-bd6c-c7121f882ad8,5ae4579c-5854-47da-b65a-d2ee90876c2c,2190,0,0
bf3ba9e8-186f-4816-893e-04d416a24d25,5be0da05-9400-4be2-a7c4-424f68c6dee4,b63d347c-6b83-4d04-bd6c-c7121f882ad8,30acb565-482a-42a5-b33f-d90de30c1534,869,0,0
266c176e-2f7f-4bce-96a7-15b82c01e385,5e3c8af4-67c2-4470-912a-ecb7bb53f406,b63d347c-6b83-4d04-bd6c-c7121f882ad8,2558ff6f-dd86-4fb0-b568-dbcf7a67cfb5,469,0,0
a1520796-1992-4871-89dc-915269c07a59,24fe0dbe-455f-431e-9ccb-31c13ea1ee3e,b63d347c-6b83-4d04-bd6c-c7121f882ad8,6e7e2002-650b-4276-a3dc-a3c55088d859,608,0,0
9e5408b2-c987-4c4e-9602-fe076d609c31,5be0da05-9400-4be2-a7c4-424f68c6dee4,b63d347c-6b83-4d04-bd6c-c7121f882ad8,89e347a3-d0d5-4223-b924-c86023f81dd9,485,0,0
1b319cd0-ef55-45d8-b088-19439f4bbbe2,deebacc1-8096-49c3-adbd-e050753ed64d,9803a437-fa88-4116-96d3-a2bfc7562817,ac9afe61-37d8-42f4-b428-78044ac0860c,1008,0,0
46fd9d62-764b-4a68-a288-8bf8a3811885,4ae98cc1-cb3c-4e5f-b6cd-1f83ea5d4c77,9803a437-fa88-4116-96d3-a2bfc7562817,e5b5aa7f-73ef-4594-931f-8508e71f95fb,1576,0,0
32b25a1a-519d-4ae0-bc1e-4a5fb60f3196,38f50c5b-9a42-4af1-b031-32babb5c47b5,9803a437-fa88-4116-96d3-a2bfc7562817,f6f7f236-0719-4a61-9b8f-bd3105675feb,1152,0,0
2310dedc-beff-45ec-a763-1b495cecef95,9661edfb-44f7-44b7-8277-f3cf478fe4ff,9803a437-fa88-4116-96d3-a2bfc7562817,4ae06a44-ca64-481a-8693-455b7c3b39de,3626,0,0
134fd0b1-2018-4eb0-b376-e94c9be4b8aa,5be0da05-9400-4be2-a7c4-424f68c6dee4,9803a437-fa88-4116-96d3-a2bfc7562817,82286954-c64e-458d-9711-47c9fb697cc6,305,0,0
dfc193ae-058a-4722-aaf8-0b649b88debb,e400d1d0-c992-4b6e-b9e4-1978eb1c1d37,9803a437-fa88-4116-96d3-a2bfc7562817,a2d9e18a-dd44-47aa-8be0-e4dd06aa6bd6,983,0,0
cb753dee-8344-4b8e-b87c-08837879212f,6c62826c-5647-4a14-bc5c-84f2cdfde6ae,9803a437-fa88-4116-96d3-a2bfc7562817,6f4b8563-aceb-4e32-8531-74bfb06339db,1689,0,0
d192aa11-95c6-4a45-b514-96485f06ccd2,38f50c5b-9a42-4af1-b031-32babb5c47b5,9803a437-fa88-4116-96d3-a2bfc7562817,e7e839bc-501b-4af7-bb25-d6911e3ace77,861,0,0
2985a4e8-6fb3-4204-a603-42f6fb91cedb,deebacc1-8096-49c3-adbd-e050753ed64d,9803a437-fa88-4116-96d3-a2bfc7562817,9a0cdc33-d64c-4fdc-ab9b-278245403bc1,2188,0,0
808b8e60-c6c6-4b64-9b6e-bf58acfffb7a,52b26c2e-5540-42a1-a8c0-5f96b1a7df56,9803a437-fa88-4116-96d3-a2bfc7562817,c17830a0-a63c-4b6d-939f-359ae77fd135,3536,0,0
33899754-3e14-44ff-8dac-8e56a9091a4a,3148a08c-9795-4ef7-b51a-d8a942e504f9,bc80d818-aa1f-4582-a1b9-e204cb5c6783,6342bfb9-2713-4cc9-a4de-32134944f301,713,0,0
69a3d3be-5e4a-46ec-b535-fcf162b772e5,a4b70abc-ae12-45f7-8dc3-49390eeb354e,bc80d818-aa1f-4582-a1b9-e204cb5c6783,02880cdf-6d8e-4c5c-a210-62272efa43c2,2251,0,0
5c410989-d4c5-4009-bd2e-e9f9e4727111,b007baa1-37d0-435d-88a2-b603e821f4e1,bc80d818-aa1f-4582-a1b9-e204cb5c6783,b4492455-0c3d-4197-841f-2aede9378c96,502,0,0
be0bff29-1f8d-4eef-bd39-ad11d8c89b5a,5e3c8af4-67c2-4470-912a-ecb7bb53f406,bc80d818-aa1f-4582-a1b9-e204cb5c6783,bbe6928b-0c09-4c83-9cc4-e7e9c92a9a4d,514,0,0
58d09cef-15ea-415d-b4e9-19893379a81e,b007baa1-37d0-435d-88a2-b603e821f4e1,bc80d818-aa1f-4582-a1b9-e204cb5c6783,23841345-f25d-462d-aa13-eb6e6950ca1b,2660,0,0
a60199b6-3914-4203-be47-f70a3976a5b6,5be0da05-9400-4be2-a7c4-424f68c6dee4,bc80d818-aa1f-4582-a1b9-e204cb5c6783,8f469d6d-67aa-4187-9ad4-4094192755b3,2583,0,0
4628a6b0-9dbf-47f8-bb2b-57e79f03d6e8,4412a3ea-7898-42e2-8fb3-7afd57d7d349,bc80d818-aa1f-4582-a1b9-e204cb5c6783,02577004-4af2-4fd1-a65b-c0b6bb44833e,942,0,0
c14fbb8a-b401-40ec-b7ad-0ec53212fdf9,65300365-fddf-4f82-9622-06ddc4c773d5,bc80d818-aa1f-4582-a1b9-e204cb5c6783,13fef98f-9dff-4b69-93da-b2541335e599,1896,0,0
a5379c20-19e0-4748-b7bd-99b7d361e759,38f50c5b-9a42-4af1-b031-32babb5c47b5,bc80d818-aa1f-4582-a1b9-e204cb5c6783,de76a84e-dbe9-4cb5-b545-021ea57a28eb,2836,0,0
cd92909d-4382-48c3-aa3a-803acf72aaa5,4bd7ab0d-7a82-4e3f-a689-9d5bb57f24af,bc80d818-aa1f-4582-a1b9-e204cb5c6783,b0538868-9196-4664-8473-a53208811e13,2008,0,0
5405d7c1-ae7c-47da-88ab-89e5489502a2,ba01ba31-4727-4fae-ad1e-216f0c07e61c,6a712ccd-a3a0-4092-8093-e0519a4b9c05,9fd8c809-80ae-42fa-acc2-6c4ebec75075,577,0,0
2fb775b9-bada-402e-92ee-1a88ff7ebcf7,a4b70abc-ae12-45f7-8dc3-49390eeb354e,6a712ccd-a3a0-4092-8093-e0519a4b9c05,0de0b470-a72c-4cb3-9ddc-87b8d40cd070,751,0,0
d94d049d-9a21-4161-be39-c4e84319942e,1dd19dd7-312d-48db-9235-3d33d6952c2e,6a712ccd-a3a0-4092-8093-e0519a4b9c05,3c897126-fbe6-4ca0-a348-c59585861762,969,0,0
17e9bb4c-386c-4697-b0cb-b755c77014c6,4412a3ea-7898-42e2-8fb3-7afd57d7d349,6a712ccd-a3a0-4092-8093-e0519a4b9c05,b1711ef8-9f7d-4bdf-8ac1-cd933852bba1,1261,0,0
739836e4-af87-463a-948f-9f8407fd3386,3148a08c-9795-4ef7-b51a-d8a942e504f9,6a712ccd-a3a0-4092-8093-e0519a4b9c05,a7a8f06b-730b-4fe1-b725-16c846feb650,255,0,0
15d1893e-12d3-4d68-87f7-c571f988c08c,6c62826c-5647-4a14-bc5c-84f2cdfde6ae,6a712ccd-a3a0-4092-8093-e0519a4b9c05,4fdfe20e-20a7-4ffb-9ea4-349436ffb9b2,2342,0,0
9beb56ba-5af0-4f26-a82c-c7e4f84c8773,8424e662-7291-4919-8616-aacf78358fd3,6a712ccd-a3a0-4092-8093-e0519a4b9c05,eca957fd-b379-475c-91cc-629f1ad0a67a,682,0,0
2db9b822-f215-4345-b19a-376e0e057006,dfa22e57-5b54-457b-80ec-8692ae3d76fb,6a712ccd-a3a0-4092-8093-e0519a4b9c05,3d7922ae-1f3e-4ea2-ad54-b5c5da923e23,1123,0,0
feaeb7ab-ee5b-4816-bee6-0823c4a64bc6,6c62826c-5647-4a14-bc5c-84f2cdfde6ae,6a712ccd-a3a0-4092-8093-e0519a4b9c05,5963a874-6afa-486b-b9a3-fb0b014c8799,2666,0,0
49d43f89-236c-4e6a-8fbd-bf9d5356e859,ba01ba31-4727-4fae-ad1e-216f0c07e61c,6a712ccd-a3a0-4092-8093-e0519a4b9c05,79843139-cb6b-4cf7-8abf-ab7f822570de,337,0,0
2b4580d0-8592-4caf-a4dc-b9ee43806f1a,1dd19dd7-312d-48db-9235-3d33d6952c2e,9a53231e-0e18-4d29-bdca-292c99ec84ba,76d20fd7-f6c5-4b32-8a93-4de44e21bc3a,617,0,0
b54b1614-bf86-46ee-b437-56331e1b0955,3148a08c-9795-4ef7-b51a-d8a942e504f9,9a53231e-0e18-4d29-bdca-292c99ec84ba,01ad98e6-8a41-4e16-981b-0760d2eb15d5,1641,0,0
c49698b2-26ab-4108-b974-ee2223206f10,38f50c5b-9a42-4af1-b031-32babb5c47b5,9a53231e-0e18-4d29-bdca-292c99ec84ba,b7322a81-01e8-4bc7-8b64-f037f3a64ff4,3153,0,0
9b0e8de5-a689-477a-bb10-2d6da8d2457b,3ee58fbc-dd4d-4664-94e2-2e2e1d7f2de1,9a53231e-0e18-4d29-bdca-292c99ec84ba,9d0b1bb4-99fa-48d7-86a7-09ecbca68b64,1629,0,0
f8e6375e-b956-4737-b876-532485ab85ee,8424e662-7291-4919-8616-aacf78358fd3,9a53231e-0e18-4d29-bdca-292c99ec84ba,0325bc44-ec76-4d74-ab36-3cf5551d005a,182,0,0
7ab3cc78-d607-4bb6-88a5-b74f8b647775,9661edfb-44f7-44b7-8277-f3cf478fe4ff,9a53231e-0e18-4d29-bdca-292c99ec84ba,b96addab-5486-489a-a1a5-8c4ffd68aa8d,510,0,0
00f0dbdd-5f28-45a6-9585-b42a90023bb7,f4957732-1c15-480e-a95c-168c44e645f3,9a53231e-0e18-4d29-bdca-292c99ec84ba,84a835c0-f2d0-4e07-a762-18d54f2062c3,787,0,0
f8833906-1238-47d7-8c44-2b581c7936ce,38f50c5b-9a42-4af1-b031-32babb5c47b5,9a53231e-0e18-4d29-bdca-292c99ec84ba,94cb0c7f-7287-401f-87da-c096ec0b0d34,1292,0,0
23e8920d-3ac2-4944-8942-a57f00366d2a,38f50c5b-9a42-4af1-b031-32babb5c47b5,9a53231e-0e18-4d29-bdca-292c99ec84ba,0fb75dcf-e8ac-49d8-8504-0e58b79d799e,3365,0,0
7308dd5d-deb2-45cd-9616-7c1a71580791,c7a9dd13-87f4-463c-b2b9-621c5b778c49,9a53231e-0e18-4d29-bdca-292c99ec84ba,67c16de0-8215-4dad-951d-d0fb1fb01e1d,355,0,0
c3d75b9e-0fca-4b0e-ab54-92b8adee599b,65300365-fddf-4f82-9622-06ddc4c773d5,0039f91e-39c5-486b-a312-c8b9c9dc9586,7f35c6e9-b9b9-44a3-b6ec-5c0a4c03a2b4,1261,0,0
b974bff7-ffd7-4dfa-a0bc-b68b653cc1a3,1a119cae-1a63-436a-b4b4-7221f0e23bb8,0039f91e-39c5-486b-a312-c8b9c9dc9586,81944926-e0e5-4d6d-881d-83f38a68d938,1227,0,0
9bf072e1-4699-45d9-9a6e-2b0bda9dd67f,24fe0dbe-455f-431e-9ccb-31c13ea1ee3e,0039f91e-39c5-486b-a312-c8b9c9dc9586,65338b8f-ddf9-485f-91aa-3891b7d26223,553,0,0
a155840f-f76b-4d87-ab42-663e56af5390,a4b70abc-ae12-45f7-8dc3-49390eeb354e,0039f91e-39c5-486b-a312-c8b9c9dc9586,af078302-de8c-4775-b765-2d9f89276fcc,1568,0,0
91117769-6230-4450-8034-297287416806,6c62826c-5647-4a14-bc5c-84f2cdfde6ae,0039f91e-39c5-486b-a312-c8b9c9dc9586,a8e2dd59-4d8b-4539-a7b9-5f18f7f81a5c,1709,0,0
5698bc14-bcb4-4367-a1b0-ea9ad4d7d229,38f50c5b-9a42-4af1-b031-32babb5c47b5,0039f91e-39c5-486b-a312-c8b9c9dc9586,0ea4220c-e58e-419c-8ac5-0b7f6e595428,2448,0,0
6737ebf6-a4cc-4988-a71c-bbecdfdab406,3148a08c-9795-4ef7-b51a-d8a942e504f9,0039f91e-39c5-486b-a312-c8b9c9dc9586,8875939f-758e-4111-824d-8ba1d151915f,1059,0,0
b4a81927-89ab-412c-84ef-130a23b84522,9661edfb-44f7-44b7-8277-f3cf478fe4ff,0039f91e-39c5-486b-a312-c8b9c9dc9586,a88de704-dcb0-48a9-9a37-5f8b80306dcb,901,0,0
8366ef87-1b26-462e-881f-b517a6a116bf,8c9dd271-7fe2-4838-95b7-ecf6fb2d9d2c,0039f91e-39c5-486b-a312-c8b9c9dc9586,df634170-7d97-45e5-a88e-4cf609287bb2,662,0,0
7612f3fc-7d97-480a-a8cd-2c2de35083f4,dfa22e57-5b54-457b-80ec-8692ae3d76fb,0039f91e-39c5-486b-a312-c8b9c9dc9586,f8fcbde3-135f-4f16-a182-1aeb1248bf76,681,0,0
8f337af9-d783-4bcd-8b14-85b95923d8a1,5be0da05-9400-4be2-a7c4-424f68c6dee4,705ab241-d938-4ded-8eb5-490d149e246d,cda5a040-1cd9-4b72-91e0-30677a6e4513,3023,0,0
3d298f26-c1e4-4e79-aaca-493de19f42e7,ba01ba31-4727-4fae-ad1e-216f0c07e61c,705ab241-d938-4ded-8eb5-490d149e246d,fb2c33f8-b3fd-4d1e-a4a6-0a295b58c5b8,1425,0,0
90406708-540c-4cde-bccf-3a91aabd08cf,c7a9dd13-87f4-463c-b2b9-621c5b778c49,705ab241-d938-4ded-8eb5-490d149e246d,5c848db8-6e76-4c73-8cbe-fd11b2ce67c2,583,0,0
902d6d0a-38dd-4ac1-a27c-adccad072d25,4efa322e-b7da-46a3-8997-0c5785d3443a,705ab241-d938-4ded-8eb5-490d149e246d,a265160d-f0a2-4beb-bae1-452e4f54f351,1293,0,0
b0a30bef-71a0-4008-a642-b8a5e91db7bf,5e3c8af4-67c2-4470-912a-ecb7bb53f406,705ab241-d938-4ded-8eb5-490d149e246d,947a8022-8990-47bc-88eb-49f11a973803,1506,0,0
d6200bec-b3e7-4889-ab13-e3cb668745f7,4bd7ab0d-7a82-4e3f-a689-9d5bb57f24af,705ab241-d938-4ded-8eb5-490d149e246d,38ea838b-9ec2-44c9-b7d8-1ac4ed0aef97,691,0,0
c4afa1d1-7030-4805-a7d2-00a98b7691c3,ba01ba31-4727-4fae-ad1e-216f0c07e61c,705ab241-d938-4ded-8eb5-490d149e246d,e487d03b-5300-4ea0-a6b6-7acaefd3adb8,1640,0,0
0102bb51-b7cd-4d1e-8b2c-b36e4d459276,6c62826c-5647-4a14-bc5c-84f2cdfde6ae,705ab241-d938-4ded-8eb5-490d149e246d,b45aeb7e-ecb7-49ad-8ebd-e1a3c59a297d,1343,0,0
5da8052b-82bb-41e6-ba57-22351551b223,f4957732-1c15-480e-a95c-168c44e645f3,705ab241-d938-4ded-8eb5-490d149e246d,d27cbe15-2b05-4c1b-83f1-ddf173db59a7,1860,0,0
d94b8865-25c1-4b4f-9b63-9bbf06666b5c,4bd7ab0d-7a82-4e3f-a689-9d5bb57f24af,705ab241-d938-4ded-8eb5-490d149e246d,2d7894ba-5f9d-4168-ad22-03d27d99d46a,1043,0,0
d6db1dae-25d5-4a4b-ada9-f70bfb4bf633,3148a08c-9795-4ef7-b51a-d8a942e504f9,39ae9f0f-2ef6-46b0-a854-c066edf9f984,977d46a8-a4a8-4297-a327-e41821770f7f,1854,0,0
499de8a5-e842-405e-80d9-ffb935855a2b,0395b295-1937-4d01-9a55-8c1628ca811e,39ae9f0f-2ef6-46b0-a854-c066edf9f984,b508267a-2d28-48be-87d4-363ebb3a9dd2,3287,0,0
c9a6d6c9-a025-4e6e-891f-a9d0f59fcfa6,ba01ba31-4727-4fae-ad1e-216f0c07e61c,39ae9f0f-2ef6-46b0-a854-c066edf9f984,a5ffdb9f-9fbf-44cb-8f91-e62dcef727eb,2538,0,0
0bad219c-4a5d-4df4-bb8b-5c40cbbcd542,f4957732-1c15-480e-a95c-168c44e645f3,39ae9f0f-2ef6-46b0-a854-c066edf9f984,af5e2188-4e32-4596-8956-a3ad4662f127,2212,0,0
579d1ae1-ce9e-42fc-8bcb-187e27d17b71,d9232cfb-c4f1-4e59-8121-2970b4908912,39ae9f0f-2ef6-46b0-a854-c066edf9f984,8433ff08-e425-4c5a-9e38-bd662ba9273d,830,0,0
4f04f410-19e1-4aac-965e-15790ff4e4a6,deebacc1-8096-49c3-adbd-e050753ed64d,39ae9f0f-2ef6-46b0-a854-c066edf9f984,8f839b95-aa96-45a7-b77b-01cfbd5a9da4,2539,0,0
d3101751-bdde-4576-9f68-a7275e04c870,65300365-fddf-4f82-9622-06ddc4c773d5,39ae9f0f-2ef6-46b0-a854-c066edf9f984,51d155b5-6708-44f0-9173-8214995c2526,1174,0,0
145441ed-5ee5-40a2-8f71-f41252828948,dfa22e57-5b54-457b-80ec-8692ae3d76fb,39ae9f0f-2ef6-46b0-a854-c066edf9f984,a5dfcfb2-cb0e-4a0c-8d58-d74b77c5c2b2,565,0,0
b7166e00-1748-4d8d-b854-3d73b581a007,c7a9dd13-87f4-463c-b2b9-621c5b778c49,39ae9f0f-2ef6-46b0-a854-c066edf9f984,48298c0d-64d3-448c-bdb2-9cfb774aa0f7,1026,0,0
22b966ab-4389-4633-a8ef-61c04e9f77b0,1dd19dd7-312d-48db-9235-3d33d6952c2e,39ae9f0f-2ef6-46b0-a854-c066edf9f984,1fccd552-a92d-4adf-acc1-257bb59e4f3a,438,0,0
fc356a4d-9814-4f58-b829-b140031c0c03,deebacc1-8096-49c3-adbd-e050753ed64d,fa5ffa93-f596-4eda-89a1-683228d89e75,8863703a-5d5c-4412-90bd-fc7439003675,387,0,0
6a350486-f0c4-4c56-9779-94bc2033bea1,daceb465-bb39-4f15-8e6d-00a26b0b331e,fa5ffa93-f596-4eda-89a1-683228d89e75,c0bd99b1-03b7-48c9-95b2-1ee11cdbda35,2314,0,0
8a429d03-b1f7-4472-88e3-1af2a6827725,52b26c2e-5540-42a1-a8c0-5f96b1a7df56,fa5ffa93-f596-4eda-89a1-683228d89e75,b064993b-fca5-4066-a912-863ccbd05d8b,736,0,0
c13b935e-b884-45cd-b25a-ab6f01f113b9,dfa22e57-5b54-457b-80ec-8692ae3d76fb,fa5ffa93-f596-4eda-89a1-683228d89e75,c86877ed-f7bd-4884-801d-7f465afb0777,1366,0,0
9adaf202-1318-4079-8ff6-7dc6abb00dab,ba01ba31-4727-4fae-ad1e-216f0c07e61c,fa5ffa93-f596-4eda-89a1-683228d89e75,3b603ebe-74af-4852-ba89-414db93a67f6,1100,0,0
cf4626f7-a2b5-45ee-bd08-751574b4d11e,3148a08c-9795-4ef7-b51a-d8a942e504f9,fa5ffa93-f596-4eda-89a1-683228d89e75,0e9b42ca-1530-4ca6-ae8a-06dd00400c26,1045,0,0
ccf7b283-9c0c-4b8d-9e04-6b2727609e9c,9661edfb-44f7-44b7-8277-f3cf478fe4ff,fa5ffa93-f596-4eda-89a1-683228d89e75,9c549778-f90d-4c52-82ef-7866b038c9bf,3511,0,0
c2544b8c-b487-4d4d-8872-a2f78205d629,ba01ba31-4727-4fae-ad1e-216f0c07e61c,fa5ffa93-f596-4eda-89a1-683228d89e75,7854a0ba-2fd1-463e-8f03-0be2739d9284,693,0,0
72547b14-6188-48f0-b9e2-9eeb4a9b7478,e400d1d0-c992-4b6e-b9e4-1978eb1c1d37,fa5ffa93-f596-4eda-89a1-683228d89e75,f1827acf-f150-49c7-83bb-aa13fac13ef3,467,0,0
746fed2f-21f7-4015-95ec-3c5d4c8ca68d,52b26c2e-5540-42a1-a8c0-5f96b1a7df56,fa5ffa93-f596-4eda-89a1-683228d89e75,26e998cb-3d24-4eb2-9fc1-9a2262d3c077,3229,0,0
34833adf-c895-4f3c-8270-3c08686869ef,f4957732-1c15-480e-a95c-168c44e645f3,01784c47-9315-4127-9c05-27a071585e68,db445ad6-2d84-4823-b2f7-d37a73b4bd5b,2690,0,0
ae952a70-e35c-4845-822b-1e6ae5a36525,5e3c8af4-67c2-4470-912a-ecb7bb53f406,01784c47-9315-4127-9c05-27a071585e68,a68095ef-720b-488b-bb40-442f058e131b,1206,0,0
277370bf-b8eb-4acf-a167-0da2e2c74fb5,daceb465-bb39-4f15-8e6d-00a26b0b331e,01784c47-9315-4127-9c05-27a071585e68,de9a3575-1f93-445e-8e3f-66d59c52bce5,2542,0,0
a9012051-c000-4579-b6d3-d11f7c8c7480,38f50c5b-9a42-4af1-b031-32babb5c47b5,01784c47-9315-4127-9c05-27a071585e68,66147f5a-58d0-4280-93cf-1747efc71ebf,1053,0,0
d173a73f-2005-46ad-b8ae-11ae00311c85,9661edfb-44f7-44b7-8277-f3cf478fe4ff,01784c47-9315-4127-9c05-27a071585e68,f859fd98-5d0e-4b96-b2ec-1cf79ed52974,1649,0,0
8c4d6061-7f09-4454-a398-03bace46adaf,1dd19dd7-312d-48db-9235-3d33d6952c2e,01784c47-9315-4127-9c05-27a071585e68,6bb2b478-d027-4564-b89b-737249bb4db3,1345,0,0
12e0f4a6-306a-4eaa-b35f-c696b0f89c10,4efa322e-b7da-46a3-8997-0c5785d3443a,01784c47-9315-4127-9c05-27a071585e68,951defe5-54ea-4c17-9617-a497bfec5fba,220,0,0
0af9b3e8-07ac-4701-b021-fb1634c3d623,f4957732-1c15-480e-a95c-168c44e645f3,01784c47-9315-4127-9c05-27a071585e68,ae2d92fb-410d-4364-a27f-72e2bb52d070,545,0,0
42dfc7c0-a16e-49e5-962f-35d36e7232f7,5be0da05-9400-4be2-a7c4-424f68c6dee4,01784c47-9315-4127-9c05-27a071585e68,05fcc7c3-5d5c-4a63-a6aa-0f8e0a3dbec4,530,0,0
c01c7b38-5a4e-49f0-9bba-f06eac4f6346,0395b295-1937-4d01-9a55-8c1628ca811e,01784c47-9315-4127-9c05-27a071585e68,1518d0b0-e6ef-499b-a4e1-d54d8d958ebb,219,0,0
3a3976a3-6a47-4d0c-a04f-8d4bef709283,4efa322e-b7da-46a3-8997-0c5785d3443a,66d7d7ef-9422-43f8-847b-fb99071897d8,f30f82aa-a28e-4349-9c72-6bc438eea192,1022,0,0
